Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,LA Metro,Inland Empire,SF Bay Area
7-Sep,16.00,11.18,NA,13.17,NA,9.20,NA,NA,NA,NA,NA,17.90,NA,24.95,NA,19.66,NA,7.49,17.40,11.08,NA,NA,29.34,19.62,NA,17.00,NA,NA,23.82,15.52,25.84,24.58,16.80,9.50,NA,6.73,6.65,8.70,9.46,14.26,NA,NA,26.11,12.97,NA,NA,NA,18.26,NA,2.94,NA,NA,19.88,10.70,24.17
7-Oct,15.20,10.86,NA,14.01,NA,8.80,NA,NA,NA,NA,NA,16.60,NA,29.25,NA,19.19,NA,5.21,10.50,11.43,NA,NA,27.48,14.77,NA,17.00,NA,NA,21.83,14.69,31.94,22.65,16.30,7.18,NA,6.64,6.35,7.50,8.65,10.91,NA,NA,23.22,11.01,NA,NA,18.29,17.63,NA,NA,NA,NA,18.89,9.64,22.19
7-Nov,14.30,9.16,NA,8.39,NA,7.90,NA,NA,NA,NA,NA,17.90,NA,25.00,NA,17.77,NA,4.53,11.10,14.42,NA,NA,25.20,13.95,NA,16.50,NA,NA,20.48,13.43,23.90,20.69,14.60,6.70,NA,7.37,5.51,6.60,8.89,11.76,NA,NA,24.50,9.66,NA,NA,26.05,19.29,NA,NA,NA,NA,17.58,8.86,20.57
7-Dec,13.40,9.97,NA,8.62,NA,6.60,NA,NA,NA,NA,NA,12.10,NA,18.87,NA,16.27,NA,4.28,17.00,13.68,NA,NA,23.42,18.95,NA,13.40,NA,NA,16.72,12.22,21.76,22.28,13.40,6.15,NA,6.88,5.38,6.50,8.66,12.48,NA,NA,21.74,11.45,NA,NA,22.74,17.73,NA,NA,NA,NA,15.96,8.99,18.87
8-Jan,16.60,14.87,NA,11.31,NA,10.30,NA,NA,NA,NA,NA,15.73,NA,24.81,NA,19.15,NA,6.59,24.80,17.04,NA,NA,26.33,18.29,NA,21.50,NA,NA,16.59,13.87,29.88,22.03,15.60,9.86,NA,8.90,10.55,8.30,14.02,14.46,NA,NA,21.63,13.18,NA,NA,24.78,15.79,NA,NA,NA,NA,17.80,13.43,18.68
8-Feb,15.30,13.51,NA,12.38,NA,10.50,NA,NA,NA,NA,NA,14.78,NA,26.19,NA,19.52,NA,6.90,53.50,22.00,NA,NA,24.33,19.72,NA,16.20,NA,NA,19.01,11.86,27.00,19.82,14.50,8.37,NA,8.30,8.35,7.50,12.46,14.60,NA,NA,19.19,12.33,NA,NA,18.92,19.05,NA,NA,NA,NA,18.14,12.01,19.36
8-Mar,12.20,10.00,NA,13.23,NA,8.60,NA,NA,NA,NA,NA,11.41,NA,34.58,NA,14.94,NA,7.63,14.50,24.44,NA,NA,23.37,14.98,NA,13.10,NA,NA,11.92,9.94,23.65,16.50,12.70,7.89,NA,6.20,6.75,7.10,10.15,15.34,NA,NA,13.28,8.83,NA,NA,17.46,15.52,13.07,NA,NA,NA,13.44,9.56,13.58
8-Apr,9.80,8.69,NA,8.29,NA,7.20,NA,NA,NA,NA,NA,9.06,NA,16.52,NA,12.02,NA,6.43,20.60,23.43,NA,NA,14.44,12.60,NA,10.40,NA,NA,9.37,7.53,16.06,14.04,8.90,6.58,NA,5.00,5.86,5.40,9.44,10.71,NA,NA,10.51,6.98,NA,NA,21.50,11.99,20.97,6.10,NA,NA,11.05,8.17,11.02
8-May,8.70,6.87,NA,10.01,NA,6.30,NA,NA,NA,NA,NA,8.15,NA,19.43,NA,9.86,NA,6.95,28.20,16.77,NA,NA,14.25,12.27,NA,9.50,NA,NA,8.22,6.15,15.08,10.28,11.40,6.27,NA,9.30,5.82,5.60,7.21,10.05,NA,NA,9.41,8.50,NA,NA,13.73,9.52,18.14,10.60,NA,NA,9.54,7.31,9.04
8-Jun,7.60,6.58,NA,8.19,NA,5.90,NA,NA,NA,NA,NA,6.87,NA,19.37,NA,9.34,NA,6.34,22.80,20.37,NA,NA,10.72,11.30,NA,8.70,NA,NA,7.02,5.66,12.34,10.53,NA,6.05,NA,9.80,5.35,5.60,6.75,8.33,NA,NA,10.23,7.96,NA,NA,15.15,8.33,13.02,8.20,NA,NA,8.76,6.98,8.30
8-Jul,6.90,6.16,NA,8.70,NA,5.20,NA,NA,NA,NA,NA,7.16,NA,13.35,NA,7.59,NA,6.02,27.60,17.16,NA,NA,10.58,9.81,NA,7.80,NA,NA,6.31,5.12,7.65,8.36,5.00,5.72,NA,9.40,4.40,6.31,6.85,8.29,11.41,NA,8.50,7.83,NA,NA,17.52,7.17,19.94,6.30,NA,NA,7.30,6.54,7.17
8-Aug,7.00,5.85,NA,8.62,NA,4.90,NA,NA,NA,NA,NA,6.20,NA,18.75,NA,7.79,NA,6.89,23.80,14.11,NA,NA,8.40,10.41,NA,7.80,NA,NA,6.03,5.00,7.09,9.03,6.20,6.08,NA,6.80,4.81,5.50,6.71,8.23,10.36,NA,8.61,7.85,NA,NA,12.92,8.80,12.62,6.30,NA,NA,7.37,6.61,7.15
8-Sep,6.50,6.40,NA,10.76,NA,5.60,NA,NA,NA,NA,NA,5.31,NA,16.67,NA,7.33,NA,7.00,22.80,16.86,NA,NA,8.29,10.88,NA,7.60,NA,NA,5.40,4.56,6.07,7.74,4.10,6.49,NA,8.50,6.49,4.80,6.41,8.36,10.05,NA,7.38,7.07,NA,NA,16.10,8.96,18.45,6.20,NA,NA,6.75,6.71,6.27
8-Oct,6.10,5.80,NA,8.58,NA,5.40,NA,NA,NA,NA,NA,5.70,NA,12.26,NA,6.31,NA,8.01,18.50,18.04,NA,NA,7.27,9.54,NA,6.90,NA,NA,4.94,4.45,6.98,7.35,4.70,6.64,NA,7.80,5.40,6.00,6.90,8.34,9.29,NA,6.51,5.54,NA,NA,14.60,8.40,13.12,5.40,NA,NA,6.01,6.28,5.84
8-Nov,7.10,7.10,NA,9.62,NA,6.90,NA,NA,NA,NA,NA,7.32,NA,18.68,NA,7.41,NA,9.45,28.80,24.06,NA,NA,9.19,12.56,NA,8.50,NA,NA,5.64,4.86,7.56,8.55,6.10,6.97,NA,12.09,6.00,8.70,8.30,10.88,10.87,NA,7.85,7.08,NA,NA,8.61,11.31,14.97,6.10,NA,NA,6.96,7.56,6.73
8-Dec,5.60,7.00,NA,8.20,NA,5.70,NA,NA,NA,NA,NA,5.42,NA,10.31,NA,5.61,NA,7.69,26.00,14.54,NA,NA,6.23,7.63,NA,7.00,NA,NA,4.26,4.25,4.82,7.46,4.10,5.83,NA,8.87,4.80,5.55,6.60,8.15,10.41,NA,5.84,5.79,NA,NA,13.39,6.94,12.51,4.70,NA,NA,5.45,6.18,5.45
9-Jan,7.30,7.26,NA,12.68,NA,8.04,NA,NA,NA,NA,NA,5.48,NA,13.40,NA,7.10,NA,11.67,113.00,19.25,NA,NA,8.17,13.35,NA,11.10,NA,NA,5.54,4.92,6.04,6.70,8.06,9.99,NA,12.40,9.28,9.15,8.31,11.93,14.86,NA,7.73,6.71,NA,NA,16.67,7.50,21.38,6.21,NA,NA,6.58,8.12,6.04
9-Feb,7.10,7.77,NA,11.51,NA,10.23,NA,NA,NA,NA,NA,4.54,NA,14.06,NA,7.12,NA,14.33,20.00,15.12,NA,NA,7.89,12.15,NA,10.30,NA,NA,5.45,4.62,5.40,7.22,8.00,7.94,NA,11.09,7.78,11.50,8.70,10.66,12.33,NA,5.65,7.43,NA,NA,10.44,7.97,14.68,4.44,NA,NA,6.55,8.15,6.18
9-Mar,5.60,5.73,10.23,9.86,NA,9.02,NA,NA,NA,NA,NA,4.28,NA,NA,NA,5.52,NA,11.91,10.20,14.00,NA,NA,5.48,8.33,NA,8.30,NA,NA,3.87,4.65,3.95,5.42,6.16,6.86,NA,9.34,6.73,9.97,6.98,9.03,10.67,NA,4.66,6.23,NA,NA,7.69,4.92,10.87,4.54,NA,NA,5.00,6.36,4.49
9-Apr,5.00,5.20,19.64,7.95,NA,7.38,NA,NA,NA,NA,NA,3.03,NA,10.03,NA,4.81,NA,10.95,7.50,13.71,NA,NA,5.48,9.52,NA,8.70,NA,NA,3.52,4.16,5.22,4.59,5.65,5.80,NA,9.83,5.83,8.73,5.23,7.30,11.08,NA,3.97,5.34,NA,NA,14.13,4.68,14.17,4.71,NA,NA,4.43,5.58,3.97
9-May,4.60,4.28,16.70,4.09,NA,5.77,NA,NA,NA,NA,NA,3.36,NA,10.78,NA,4.39,NA,8.03,13.90,10.00,NA,NA,4.80,8.42,NA,7.60,NA,NA,3.29,3.87,3.38,4.12,5.57,5.54,NA,7.77,4.99,8.39,4.46,6.49,9.60,NA,3.34,5.59,NA,NA,12.07,4.94,11.98,4.01,NA,NA,4.05,4.92,3.65
9-Jun,4.20,3.63,13.78,5.84,NA,4.61,NA,NA,NA,NA,NA,3.34,NA,9.03,NA,3.88,NA,6.26,8.60,9.42,NA,NA,3.87,7.95,NA,7.10,NA,NA,3.03,3.93,5.65,3.52,5.11,4.97,NA,7.14,3.81,6.05,3.32,4.88,8.66,NA,3.25,5.52,NA,NA,8.00,4.31,14.54,3.89,NA,NA,3.61,4.09,3.26
9-Jul,4.00,3.24,12.38,6.67,NA,3.75,NA,NA,NA,NA,NA,3.05,NA,10.39,NA,3.57,NA,6.99,19.30,11.42,NA,NA,4.20,7.22,NA,6.80,NA,NA,2.94,3.75,4.59,3.46,4.97,4.24,NA,7.16,3.89,5.76,3.05,5.07,8.05,NA,3.09,5.31,NA,NA,12.88,4.36,13.86,3.73,NA,NA,3.42,3.87,3.17
9-Aug,4.60,3.39,13.50,9.25,NA,4.84,NA,NA,NA,NA,NA,3.36,NA,8.86,NA,4.05,NA,6.90,9.50,15.17,NA,NA,4.11,7.37,NA,7.40,NA,NA,3.18,3.95,5.36,3.48,5.64,5.80,NA,8.30,4.09,7.90,3.61,5.72,8.49,NA,3.70,0.23,NA,NA,10.34,4.51,16.03,3.97,NA,NA,3.73,3.88,3.32
9-Sep,4.50,3.12,14.96,9.09,NA,4.66,NA,NA,NA,NA,NA,3.02,NA,10.32,NA,3.92,NA,8.18,8.00,10.39,NA,NA,4.55,8.21,NA,7.20,NA,NA,3.34,4.17,3.52,3.64,5.21,6.04,NA,7.57,4.07,5.95,3.03,5.59,8.11,NA,3.30,5.58,NA,NA,8.76,4.66,10.26,4.18,NA,NA,3.75,4.15,3.48
9-Oct,4.20,3.15,9.70,6.23,NA,4.42,NA,NA,NA,NA,NA,2.78,NA,13.21,NA,3.72,NA,6.27,14.10,9.33,NA,NA,3.53,7.37,NA,7.10,NA,NA,3.14,3.96,4.47,3.53,5.01,4.35,NA,6.16,3.56,6.05,3.00,4.51,6.66,NA,3.90,5.07,NA,NA,8.19,4.43,9.50,4.16,NA,NA,3.59,3.90,3.32
9-Nov,4.50,3.37,9.08,7.55,NA,4.26,NA,NA,NA,NA,NA,3.22,NA,11.44,NA,4.17,NA,5.25,14.60,10.89,NA,NA,4.90,8.01,NA,5.80,NA,NA,3.45,4.33,3.14,4.08,5.73,4.41,NA,6.77,3.67,6.74,3.00,4.60,7.94,NA,3.91,5.41,NA,NA,9.72,5.65,11.63,3.33,NA,NA,3.94,3.97,3.73
9-Dec,3.80,2.73,9.75,5.47,NA,3.38,NA,NA,NA,NA,NA,2.78,NA,7.67,NA,3.54,NA,3.79,6.50,9.00,NA,NA,3.75,5.76,NA,5.40,NA,NA,3.12,3.98,3.61,3.61,4.46,3.63,NA,6.32,2.78,4.45,2.45,3.92,6.57,NA,3.95,4.34,NA,NA,7.71,4.27,7.03,2.96,NA,NA,3.43,3.20,3.34
10-Jan,5.70,4.84,18.58,8.87,NA,5.88,NA,NA,NA,NA,9.80,4.19,NA,NA,NA,5.48,NA,7.75,11.70,9.86,NA,NA,5.79,9.16,NA,8.20,NA,NA,4.25,5.65,4.77,5.00,7.85,6.19,NA,8.72,4.91,8.26,4.69,6.89,11.01,NA,5.38,7.25,NA,NA,15.61,6.99,24.17,5.51,NA,NA,5.11,5.59,4.58
10-Feb,6.00,5.06,15.57,8.94,NA,6.81,NA,NA,NA,NA,10.70,4.72,NA,9.25,NA,5.83,NA,7.90,14.00,15.39,NA,NA,6.35,10.47,NA,8.50,NA,NA,4.64,5.92,5.16,5.30,7.70,7.70,NA,10.08,5.54,8.88,5.03,7.72,10.73,NA,6.27,6.66,NA,NA,9.10,6.17,16.67,4.98,NA,NA,5.41,6.05,4.93
10-Mar,4.80,3.95,9.33,7.24,NA,5.40,NA,NA,NA,NA,7.30,3.56,8.30,6.85,NA,4.60,NA,7.34,7.10,11.03,NA,NA,4.66,7.42,NA,6.50,NA,NA,3.85,4.63,5.07,4.36,5.98,5.42,NA,7.14,4.87,6.80,3.81,5.97,7.53,NA,4.89,6.24,NA,NA,8.00,5.69,11.69,3.84,NA,NA,4.35,4.84,4.08
10-Apr,4.90,4.84,15.15,6.99,NA,4.77,NA,NA,NA,NA,9.10,3.94,6.61,7.10,NA,4.58,NA,6.05,10.90,9.31,NA,NA,5.19,9.77,NA,6.80,NA,NA,3.91,5.15,4.02,4.57,6.55,6.03,NA,8.02,4.92,6.90,3.92,7.63,8.98,NA,5.19,6.48,NA,NA,11.60,5.57,9.72,3.60,NA,NA,4.38,5.06,4.21
10-May,4.50,3.62,11.40,6.19,NA,4.18,NA,NA,NA,NA,8.90,3.10,5.07,7.79,NA,4.33,7.48,6.53,16.40,12.53,3.18,NA,5.22,8.60,NA,5.80,NA,NA,3.84,4.80,3.64,4.61,5.56,5.19,NA,7.66,4.29,6.80,3.13,5.71,8.29,NA,4.41,5.84,NA,NA,11.07,5.04,10.69,3.90,NA,NA,4.24,4.26,4.17
10-Jun,4.60,3.71,12.56,6.03,NA,4.54,NA,NA,NA,NA,8.30,3.40,4.71,6.32,NA,4.62,6.48,5.71,9.60,13.14,3.11,NA,5.08,7.84,NA,6.10,NA,NA,3.78,4.51,3.92,4.28,6.08,5.34,NA,7.58,4.14,6.90,3.67,6.50,8.21,NA,3.66,5.66,NA,NA,7.30,5.75,10.74,4.36,NA,NA,4.36,4.35,4.01
10-Jul,5.60,4.53,11.81,8.13,NA,4.96,NA,NA,NA,NA,13.70,4.00,6.19,8.53,NA,5.67,7.71,7.04,27.00,16.43,3.47,NA,6.49,8.99,NA,6.10,NA,NA,4.61,6.06,4.80,5.12,7.14,6.06,NA,8.32,4.93,7.00,4.13,7.15,9.03,NA,5.68,7.34,NA,NA,12.81,7.18,12.90,5.25,NA,NA,5.31,5.25,4.90
10-Aug,5.80,5.59,12.97,7.14,NA,5.49,NA,9.58,NA,NA,9.30,4.69,7.61,11.70,NA,5.85,9.68,8.81,10.70,16.06,3.78,NA,5.80,8.57,NA,7.90,NA,NA,4.62,5.58,8.90,5.62,7.14,6.13,NA,8.89,4.80,9.40,4.70,6.50,10.21,NA,5.67,6.61,NA,NA,12.04,7.25,13.40,6.30,NA,NA,5.56,5.60,5.05
10-Sep,5.90,5.29,12.41,7.13,NA,5.41,NA,7.15,NA,NA,9.80,4.82,5.67,7.93,NA,6.05,7.92,8.03,22.50,14.09,3.25,NA,6.11,8.96,NA,7.40,NA,NA,5.17,5.63,5.10,5.83,7.28,7.47,NA,8.61,6.06,8.20,4.80,6.70,8.17,NA,6.43,6.56,NA,NA,11.76,7.25,18.10,5.39,NA,NA,5.77,5.90,5.46
10-Oct,6.20,5.90,8.55,6.19,NA,6.59,NA,9.20,NA,NA,9.20,5.39,5.79,10.39,NA,6.44,7.58,7.79,10.40,13.26,3.68,NA,5.78,11.76,NA,7.70,NA,NA,5.25,6.11,8.39,5.81,7.66,6.63,NA,8.00,4.60,8.90,4.70,8.20,8.48,NA,6.71,7.74,NA,NA,9.77,6.88,10.10,7.83,NA,NA,6.14,6.10,5.50
10-Nov,6.20,5.10,7.54,9.32,NA,6.72,NA,10.74,NA,NA,11.10,5.42,6.41,9.69,NA,6.67,7.49,6.41,14.40,9.06,3.71,NA,6.58,8.85,NA,7.50,NA,NA,5.35,6.17,5.60,5.91,7.93,6.49,NA,8.89,4.40,7.10,4.00,6.40,8.47,NA,6.05,6.91,NA,NA,8.31,6.87,12.10,5.25,NA,NA,6.36,5.40,5.60
10-Dec,5.00,3.55,8.29,6.95,NA,4.01,NA,8.83,NA,NA,7.30,4.73,6.96,9.78,NA,5.30,6.01,4.74,11.20,7.78,3.63,NA,4.90,7.81,NA,6.10,NA,NA,4.27,5.08,4.30,5.17,5.94,4.21,NA,7.01,3.20,6.00,3.10,5.50,6.55,NA,5.21,5.37,NA,NA,7.57,5.31,7.40,5.70,NA,NA,5.22,4.00,4.65
11-Jan,6.80,6.06,7.08,9.34,NA,7.08,NA,8.51,NA,NA,7.50,5.50,5.82,7.97,NA,6.65,8.26,6.40,15.30,9.02,6.25,NA,6.60,8.28,NA,8.50,NA,NA,6.46,6.34,6.00,6.28,9.36,6.05,NA,7.30,5.70,10.70,4.80,8.04,8.95,NA,7.06,7.88,NA,NA,13.77,7.30,7.40,6.71,NA,NA,6.82,6.20,6.38
11-Feb,7.50,6.92,10.00,9.75,NA,6.46,NA,11.32,NA,NA,13.83,6.10,6.46,8.41,NA,7.79,7.77,8.37,7.70,11.00,5.28,NA,5.80,9.89,NA,9.58,NA,NA,6.37,6.56,5.95,6.15,8.93,8.48,NA,8.35,6.10,9.47,5.10,8.14,10.46,20.22,7.75,8.12,NA,NA,12.58,6.75,11.00,7.25,NA,NA,7.48,6.80,6.27
11-Mar,5.40,4.10,9.65,7.01,NA,4.92,NA,7.41,NA,NA,9.34,4.40,5.28,7.71,NA,5.53,7.08,5.07,13.50,8.42,4.12,NA,4.80,6.39,NA,6.98,NA,NA,4.97,4.52,5.20,4.99,6.77,5.10,NA,6.28,4.30,6.20,3.60,5.00,6.92,10.46,4.48,5.01,NA,NA,8.59,4.55,11.00,6.98,NA,NA,5.65,4.40,5.00
11-Apr,5.60,4.50,10.26,6.60,NA,4.90,NA,9.42,4.10,NA,9.00,4.20,4.63,6.70,NA,5.80,6.63,7.20,13.00,9.80,4.40,NA,5.40,6.60,NA,7.50,NA,NA,5.00,5.28,4.40,5.00,6.60,5.10,NA,6.30,4.70,7.70,3.40,6.20,6.60,11.72,5.17,6.20,NA,NA,6.20,5.70,9.46,5.90,NA,NA,5.82,4.70,5.00
11-May,5.70,4.80,8.05,8.20,NA,4.90,NA,11.49,4.70,NA,12.20,3.90,5.24,7.70,NA,6.00,4.93,6.50,7.30,12.60,4.10,NA,5.40,7.30,NA,7.10,NA,NA,4.90,4.71,3.80,5.50,6.80,5.20,NA,6.80,3.90,7.00,3.80,6.60,6.10,16.75,5.48,7.40,NA,NA,7.90,4.60,10.70,7.50,NA,NA,5.98,5.00,5.20
11-Jun,5.10,4.00,8.18,6.70,NA,4.30,NA,9.35,3.90,NA,8.00,4.20,4.70,7.50,NA,5.40,4.68,5.10,6.10,10.50,4.20,NA,5.30,7.80,NA,6.60,NA,NA,4.30,4.55,5.90,4.90,6.40,4.80,NA,6.20,3.50,6.90,3.20,5.40,5.50,13.78,4.55,5.90,NA,NA,7.40,5.00,8.90,6.60,2.23,NA,5.36,4.20,4.60
11-Jul,5.60,4.40,7.00,6.70,NA,4.60,NA,NA,4.40,NA,10.20,4.50,5.43,8.80,NA,5.80,4.90,6.30,8.00,9.60,5.30,NA,5.60,9.30,NA,7.50,NA,NA,4.80,4.70,4.80,5.00,6.70,5.00,NA,5.80,4.00,6.90,3.90,7.30,6.20,18.30,5.00,6.50,NA,NA,7.30,5.40,12.40,6.80,NA,NA,5.82,4.80,4.90
11-Aug,5.20,4.30,7.22,6.00,NA,4.10,NA,NA,3.90,NA,8.20,3.40,4.16,5.80,NA,5.50,4.36,5.70,4.70,8.20,4.70,NA,5.60,7.20,NA,6.60,NA,NA,4.40,4.53,5.90,4.60,6.40,5.60,NA,5.50,3.80,5.80,3.50,5.40,5.60,14.20,5.10,5.70,NA,NA,9.30,4.70,8.10,6.50,3.12,NA,5.39,4.50,4.50
11-Sep,5.30,4.60,9.43,5.00,NA,4.60,NA,NA,3.80,NA,8.10,3.90,4.60,6.60,NA,5.50,3.16,6.10,6.30,12.20,4.50,NA,5.70,7.90,NA,6.40,NA,NA,4.80,4.53,4.70,4.80,6.40,6.30,NA,5.90,4.00,6.10,3.90,6.10,5.40,16.07,5.00,6.60,NA,NA,5.40,4.60,6.60,6.20,3.98,NA,5.46,4.90,4.80
11-Oct,5.50,4.90,7.85,5.40,NA,4.70,NA,NA,4.20,NA,7.90,4.20,5.71,8.00,NA,5.70,4.35,6.40,6.60,10.80,3.90,NA,6.10,7.70,NA,6.90,NA,NA,5.10,4.38,4.90,4.90,7.00,6.10,NA,6.00,4.70,7.10,3.90,5.40,5.70,15.22,5.00,5.80,NA,NA,8.30,4.50,6.80,6.90,4.19,NA,5.76,5.00,5.00
11-Nov,5.30,3.50,9.38,5.20,NA,4.80,NA,NA,4.10,NA,7.60,3.80,5.00,8.00,NA,5.60,5.48,5.00,5.60,7.50,3.80,NA,4.60,8.10,NA,7.00,NA,NA,5.30,4.44,4.20,4.70,6.40,4.70,NA,5.70,3.70,7.00,3.40,5.30,5.30,11.45,5.10,5.50,NA,NA,7.00,4.10,8.10,7.50,3.01,NA,5.70,4.30,5.10
11-Dec,4.30,2.90,5.64,4.50,NA,2.80,NA,NA,4.10,NA,5.50,3.60,3.65,6.40,NA,4.70,3.78,4.70,6.60,6.10,3.80,NA,4.20,5.80,NA,5.80,NA,NA,4.50,3.70,3.00,4.20,5.00,2.90,NA,4.20,2.90,3.30,2.60,3.80,4.60,8.28,3.90,4.70,NA,NA,5.70,3.80,5.90,5.70,2.34,NA,4.80,3.30,4.40
12-Jan,5.78,4.28,7.67,5.92,NA,5.21,NA,6.66,5.75,NA,6.86,3.70,4.31,6.75,NA,6.15,5.58,5.18,5.30,7.84,5.32,NA,5.73,6.33,NA,7.97,5.66,NA,5.97,5.24,3.37,5.22,7.10,6.00,4.62,7.00,4.50,6.40,3.80,6.30,5.00,11.44,3.80,4.90,5.16,NA,7.30,4.90,8.40,7.90,5.88,NA,6.31,3.46,5.69
12-Feb,5.40,4.97,5.42,4.48,NA,4.96,NA,5.50,5.26,NA,6.60,4.20,3.81,5.65,NA,5.71,3.83,4.00,5.50,9.65,4.32,NA,5.41,6.42,NA,7.09,4.44,NA,5.46,4.82,3.72,5.14,6.30,4.80,4.63,5.90,4.00,6.70,3.50,5.40,4.60,12.56,3.70,4.50,4.54,NA,6.50,4.90,5.50,8.20,5.60,NA,5.89,3.27,5.34
12-Mar,4.17,3.28,5.83,4.12,NA,3.43,NA,4.90,4.48,NA,6.95,3.40,3.55,5.48,NA,4.27,3.68,4.60,3.20,7.56,3.73,NA,4.00,5.88,NA,4.95,3.81,NA,3.83,3.87,3.39,4.11,5.10,3.90,3.48,4.70,2.40,4.60,2.50,4.00,4.50,19.90,4.00,4.90,3.88,NA,5.50,4.00,5.90,5.80,4.61,NA,4.32,2.73,3.92
12-Apr,4.22,2.79,6.39,3.95,NA,2.78,NA,3.40,4.34,NA,7.09,3.30,3.21,6.17,NA,4.42,3.49,4.10,5.30,6.94,2.96,NA,4.08,6.47,NA,4.82,4.16,NA,4.46,3.95,2.40,4.29,4.80,4.00,4.13,4.70,2.50,4.90,2.30,4.50,4.80,12.60,4.40,4.60,3.54,NA,6.40,3.90,9.00,5.10,4.86,NA,4.52,2.65,4.40
12-May,3.60,2.52,6.48,4.26,NA,2.46,NA,4.80,4.12,NA,6.75,1.60,3.33,4.32,NA,3.60,3.82,4.40,10.00,7.81,2.74,NA,3.43,5.15,NA,4.29,3.48,NA,3.13,3.30,2.14,3.60,4.20,3.70,3.69,3.60,2.30,3.60,2.00,3.30,4.60,10.30,3.60,4.30,3.48,NA,5.10,3.60,6.40,4.40,3.68,NA,3.65,2.33,3.29
12-Jun,3.49,2.14,5.05,4.37,NA,2.21,NA,4.50,4.05,NA,6.09,2.90,2.89,5.23,NA,3.44,3.14,4.26,3.80,8.91,2.49,NA,4.11,5.44,NA,4.17,3.67,NA,2.95,3.40,2.88,3.42,4.20,3.10,3.60,4.00,2.10,4.00,2.10,4.40,4.10,13.50,3.70,3.90,3.00,NA,5.90,2.90,5.80,4.30,3.20,NA,3.49,2.24,3.11
12-Jul,3.50,2.07,6.63,3.78,NA,2.08,NA,4.30,4.22,NA,6.58,3.30,3.11,4.83,NA,3.44,3.51,3.92,5.00,6.57,3.63,NA,4.42,6.19,NA,3.95,2.83,NA,3.11,2.39,3.53,3.84,4.20,3.50,2.70,3.90,2.20,3.60,2.10,4.60,4.40,10.70,3.60,3.90,2.40,NA,7.10,3.90,6.00,5.00,2.80,NA,3.59,2.27,3.36
12-Aug,3.18,2.17,4.68,3.68,NA,2.16,NA,3.60,3.96,NA,6.79,3.20,2.83,6.62,NA,3.03,3.00,3.57,5.80,8.10,2.76,NA,3.97,5.22,NA,3.61,2.51,NA,3.20,2.22,3.38,3.38,3.70,3.20,2.30,4.50,2.30,4.20,2.10,3.40,4.30,8.60,3.10,3.70,2.30,NA,5.40,3.00,6.20,4.00,2.50,NA,3.26,2.15,3.27
12-Sep,3.69,2.63,5.62,4.64,NA,2.40,NA,3.80,4.71,3.80,6.28,3.90,4.14,6.67,NA,3.67,3.47,4.71,6.20,7.62,3.43,NA,4.21,5.71,NA,4.11,2.81,NA,3.57,2.38,3.04,4.10,4.30,4.30,2.90,5.10,3.00,5.10,2.30,3.10,4.70,13.20,3.70,4.30,2.60,NA,6.90,4.00,6.70,4.30,2.70,NA,3.81,2.55,3.75
12-Oct,3.10,1.96,5.52,3.61,NA,2.44,NA,3.50,3.72,3.20,5.66,2.97,2.47,5.59,NA,3.00,4.77,3.47,4.80,6.29,2.79,NA,3.77,4.11,NA,3.24,2.72,NA,3.44,1.92,2.75,3.47,3.72,2.93,2.14,3.90,1.99,4.78,1.89,3.28,4.04,10.85,3.44,3.33,2.20,NA,4.49,NA,4.54,4.61,2.53,NA,3.27,2.04,3.46
12-Nov,3.00,1.56,5.33,3.92,NA,1.89,NA,3.31,4.22,5.40,5.48,3.19,2.88,5.39,NA,2.92,3.19,3.50,5.90,7.07,3.45,NA,3.42,4.14,NA,3.32,2.29,NA,3.50,1.96,2.76,3.63,3.81,2.34,2.67,3.86,1.92,4.14,1.63,2.81,4.15,6.90,3.27,3.44,2.05,NA,5.42,1.26,4.83,3.47,2.40,NA,3.23,1.84,3.54
12-Dec,2.58,1.31,5.28,3.54,NA,1.39,NA,3.22,3.84,5.30,4.66,2.70,2.90,4.47,NA,2.39,2.03,2.19,3.40,5.25,2.55,NA,3.18,4.38,NA,2.71,1.91,NA,3.12,1.59,1.57,3.32,3.00,2.20,1.90,3.00,1.50,3.10,1.20,2.70,3.80,8.40,2.60,3.00,2.00,NA,NA,2.80,5.60,3.10,2.20,NA,2.75,1.43,3.19
13-Jan,3.47,2.16,5.38,4.43,NA,2.77,NA,4.51,4.25,6.70,4.69,3.20,3.55,5.41,NA,3.03,2.58,4.66,3.80,10.07,3.35,NA,3.82,5.14,NA,3.49,2.83,NA,3.93,2.42,2.28,3.59,4.10,4.40,2.80,5.10,2.50,4.60,2.20,3.90,4.40,9.90,3.40,4.30,2.30,NA,11.50,3.40,5.80,4.70,2.90,NA,3.46,2.45,3.80
